プロローグ,少年ペーター,人狼,ふぁーあ･･･今日はもうねちゃおうかとも思ったけど、そろったみたいだね。花の勝ち組か･･･菊とかなら品評会とかで賞をとれれば勝ち組じゃないかな？子供（ボクじゃないよ）のイタズラで端にあった菊がまっぷたつになってたのをみたことあるけどあれは負け組みっぽかった
プロローグ,青年ヨアヒム,狂人,>>57　あ、あり・・・がとう？。o（男から花をもらうのって？えっと？？うーんと？？？）>>58　Σ　なっ！なんという残酷なっ！！
プロローグ,農夫ヤコブ,村人,ごめん、ネタとして勝ち組って言葉を使っちゃったんだ。どんな花でも、見てくれる人がいるだけで輝けるはず！僕はそう信じてるよ！１０人で夜が明けるのか。このままだと薔薇が似合いそうな村になっちゃうのかな？
プロローグ,仕立て屋エルナ,人狼,ヨアヒムのようかん及びポッキーギャグを披露した勇気に、いてもたってもいられず。この宿に来てしまったのです。あ、僕の性別は好きに考えてくれていいよ。
プロローグ,行商人アルビン,占い師,おはようございません。
プロローグ,農夫ヤコブ,村人,ヨアヒム。それ売り物だから。タダじゃないよっ。払えなかったらトーマスｘヨアヒムで売りにだすからねっ！
プロローグ,仕立て屋エルナ,人狼,なになにアンケート…？■１.夜メインだよ。夜明け前後はいられると思う。■２.仮23:30、24:30ぐらいかな。■３.自殺票とかいうものが使えるんだっけ？なんかよくわかんないけど、ややこしいことはあまり好きじゃないな。□４.見ての通り仕立て屋だよ。宜しくごひいきに。
プロローグ,神父ジムゾン,村人,ずさー！！(ﾟдﾟ)←…呼ばれてなさそうな空気を察したらしい…この状況下で敢えて私が来た…それが私に出来る精一杯のギャグなのです！(ﾟДﾟ)ｸﾜｯ!!
プロローグ,羊飼いカタリナ,霊能者,村の一大事だって言うのはわかってるわ…。でも、仕事を負うって置くわけにはいかなかったのよ
プロローグ,仕立て屋エルナ,人狼,女の子が来ましたね。この村消え行くかと思ってたけど、一縷の望みが出たかな。なんにせよよろしくです、みなさん。
プロローグ,青年ヨアヒム,狂人,>>61　あ・・・ありがとう（？）まだお茶もようかんも残ってるからどうぞどうぞ！！>>63　・・・返品可？。o（だめだって言うなら、２０００ゲルトまでなら出せる。かな。）
プロローグ,木こりトーマス,狩人,いつのまにか人が増えてるんだな。
プロローグ,青年ヨアヒム,狂人,この村にもとうとう花が咲いたみたいだね
プロローグ,木こりトーマス,狩人,>>63　花屋のヤコブ殿なっなぜオラが…（笑
プロローグ,農夫ヤコブ,村人,残念、薔薇が売れると思ったのにっでもみんな来てくれて嬉しいよ。よろしくねっ
プロローグ,羊飼いカタリナ,霊能者,■１.夜中中心。休日ならたまに昼でも来れるわ■２.シモンさんと同じくらいね■３.任せるわ□４.羊飼いの…カタリナよ。この件については、精一杯頑張るわ。私なりに…ね。
プロローグ,神父ジムゾン,村人,ギリギリですがアンケートを。■1.夜明け前後は鳩になりますが、22時以降はほぼ間違いなく居ますよ。…今も鳩ですが何か。■2.本決定24:00目処ならば後はいかようにも。■3.>>55ヤコブにマルっと追従ですかね。ややこしいのは嫌いですし、真に人の為になる物ならば必ずや神も遺されると思うのですよ。
プロローグ,仕立て屋エルナ,人狼,>>65　その勇気に乾杯！>>68　ありがとう。遠慮なくいただくのです。
プロローグ,負傷兵シモン,村人,はよっす。人集まったみたいだな。みんなよろしくなー。（いよっしゃ薔薇防止！よしっ）
プロローグ,神父ジムゾン,村人,おや、いつの間にやら美しい女性が…消えゆく村にも一筋の光明が見えてまいりましたね。□4.薔薇でも百合でもどんと来い、な神父なのです。ふふふ…どんな花でも命を得たからには美しく咲き誇ればよいのです！……後、消えゆくのは私の毛根だとかそんなギャグを飛ばす輩は天誅喰らわせますのでご覚悟をば。
プロローグ,青年ヨアヒム,狂人,ごめん。アンケート。■１.21時過ぎからは大体安定して話せると思う。夜明けまで毎日見守る予定。■２.仮23時過ぎ、本24時過ぎ、辺りかなぁ
プロローグ,羊飼いカタリナ,霊能者,言うの遅くなったけど、よろしくね、みんな。
プロローグ,神父ジムゾン,村人,>>75ありがとう、私は貴方のセンスに完敗！(ﾁｰﾝ♪)じきに夜明けですね。お茶は遠慮なく頂きますよ…ずぞぞっ。
プロローグ,農夫ヤコブ,村人,>>68 返品しちゃうの…？の…？２０００ゲルトもあったら、あ～んな本やこ～んな本がいっぱい買えるよっ！ペーターｘトーマスとかゲルトの秘密の日常とかっそろそろ夜明けだね。色んな花を見てみるよっ
プロローグ,少女リーザ,村人,うひょ　うひょーうひょひょ
プロローグ,木こりトーマス,狩人,>>82 リーザたんうひょうひょうひょー
プロローグ,羊飼いカタリナ,霊能者,…空が…、朝が近づいているのね。この夜明けは、誰にとっての光になるのかしら
プロローグ,少女リーザ,村人,♪ラン　♪ランランランすべりこみなのさねー。　みんなよろしく
プロローグ,神父ジムゾン,村人,>>79こちらこそ宜しくお願いいたしますね、花のかんばせのお嬢様…ふふふっ。>>81[...は興味津々に薄い本を見つめている…]>>82おや、小さなお花さんまで。いらっしゃい、宜しくお願いいたしますね(にっこり)
プロローグ,木こりトーマス,狩人,みんな、よろしくだな。
プロローグ,少女リーザ,村人,■１.21時-25時くらい　■２.仮23時半/本24時くらいね■３.試しにやってみてもいいけど、嫌な人いたら別にしなくてもいいんじゃない？よろしくね>>86 あやしい神父さん
プロローグ,仕立て屋エルナ,人狼,ところで誰か教えてほしい…今飲んでいる紅茶に蜂蜜を入れたんだけど。ティースプーンがカップの底まで届かない…蜂蜜はカップの底に溜まっている…でも別のツールを持ち出すのは面倒…
プロローグ,青年ヨアヒム,狂人,>>81　紅花は紅花らしく油にでも加工した方が有効だと思うよーっ！！！！！と言うわけで無論返品決定☆
プロローグ,仕立て屋エルナ,人狼,さあ！あなたならどうする！
プロローグ,少女リーザ,村人,91>>カップをぐらぐらしてなんとかするー 
プロローグ,青年ヨアヒム,狂人,紅茶なら！ティーソーサーを蓋にして振る！！！！！
プロローグ,羊飼いカタリナ,霊能者,花の……。私は、誰かを癒す存在になるのか、それとも…それは…きっと誰にも判らないわねリーザさん、よろしくね
プロローグ,行商人アルビン,占い師,おふろあがり。
プロローグ,負傷兵シモン,村人,はじまんなー
1日目,楽天家ゲルト,村人,ふぁーあ……ねむいな……寝てていい？
1日目,木こりトーマス,狩人,>>97 ゲルト殿おやすみなんだな。
1日目,羊飼いカタリナ,霊能者,昼夜逆転には気をつけた方がいいわ…。夜は何があるかわからないもの
1日目,負傷兵シモン,村人,はよっす。とりあえず議題。■1　まとめ役についてどうする？■2　占霊のＣＯ時期について■3　回避ＣＯについて■4　本日の占い先
1日目,行商人アルビン,占い師,＞＞0　どうやらこの中には、村人が7名、人狼が3名、占い師が1名、霊能者が1名、狂人が1名、狩人が1名いるようだ。あなた誰ですかね？
1日目,農夫ヤコブ,村人,隣の村から議題をもらってきたんだ。紅花と交換してくれたんだ♪だれかと被ったらごめんね。■１．まとめ役をどうするか■２．能力者COタイミング■３．今日の占い希望
1日目,負傷兵シモン,村人,■１．共有者いねーんだよな。だったら霊COで確霊できたら確霊まとめ。ならなかったら初日多数決でいんじゃね？確白さん出来た時点でまとめで。■2．票使ったCOとかよくわかんねーしトラブルのめんど、それに初日がっつり灰狭めでいいじゃんってことでFO希望。■3.つーことで回避とかなし。FOじゃないならありあり。狩は▼回避鉄板。能力者に吊り手使いたくない。■4.これはまだわかんねー。ってヤコすまんｗ
1日目,羊飼いカタリナ,霊能者,■1　少なくとも、私は適任ではないわ■2　それを決める事に意味があるのかしら■3　任せるわ■4　これも同じ…任せるわ
1日目,少女リーザ,村人,■1　確霊→まとめ役なし(先着多数決)■2　とりえあえず霊先行COしない？2COになったらFO。1COになったら、占潜伏orFOのどちらかにするかは要検討で結局まとめ役まかせ（わたしゃ、吊手がきつい構成だから、回避防止のため、霊1COでもFOのがいいな)■3　FOなら占霊は当然なし。狩は吊り回避は必須、霊2COなら、占も回避したほうがいい気がする(占い師候補が全員生きてるならだけど）
1日目,木こりトーマス,狩人,■1　確白でるまでも、誰かにお願いしたいんだな。オラはそういうの苦手なんだな。■2　そこは、能力者さんしだいだと思うんだな。オラとしては、初日FOでもいいんだな。■3　回避は、釣られそうになったら、でればいいと思うんだな。■4　能力者COがあるなら、その後でいいと思うんだな。
1日目,仕立て屋エルナ,人狼,夜が明けたね。紅茶問題について解答くれたリザとヨア、ありがとです。リザの答えで解決に向かって取り組み中。議題に答えるべく。■1.確霊＞多数決。立候補は好きじゃないかも。■2.占い師は初日、霊は3日目第一声かな。狩人の負担を考えて。別にFOでもいいです。
1日目,行商人アルビン,占い師,■2　要らぬところで腹の探り合いみたいな空気はあんまり好きじゃないのでなるべく早めにして欲しいですねー。リーザが「霊能者から出したらどう？」って言ってますし、それに賛成しておきます。まとめ役については、霊能者が今日名乗り出るつもりじゃないんだったら別に今日はなくてもいいんじゃないでしょうかねー。占い先は、固定させるなら多数決で決めましょう。同数票の場合は決選投票できればいいですねー。
1日目,仕立て屋エルナ,人狼,■3.霊は3日目COなら回避ありあり。狩人は自己判断で。■4.ゲルト（保留～まだ発言ない人もいるけど、もう眠いんで今日は寝ちゃうのですよ～お休みなさい。
1日目,農夫ヤコブ,村人,シモン、こちらこそごめんｗシモンのほうを使わせてもらうね■１．■２．初日FO希望するよ～。投票COがないから潜伏案のメリットがないかな。確定能力者が居たらその人にまとめをお願いしたいです。居なかったら初日は多数決、確白出たら狂人の可能性もあるけどまとめをお願いしたいです■３．回避で決定前後にごちゃごちゃするのが苦手です。なので初日FO希望■４．未定です。目指せシクラメン（花言葉：思慮深い）
1日目,行商人アルビン,占い師,というか、今日は人狼はいないという設定なので皆さんお忘れなく。回避COはまあ基本したほうがいいんじゃないでしょうか。狩人の場合はとりあえず任意にして、その都度考えればいいんじゃないかと思います。
1日目,神父ジムゾン,村人,シモン殿、議題ありがとうございます。用意して投下しようとしましたが>>100を見付けた為追従致しますよ。>>101多分…村人です。■1.確霊＞多数決、でしょうかね。確霊しなかったら確白が出次第まとめという事で。立候補は…扱い面倒なので嫌いです。■2.投票が無しなら初日ＦＯでしょうかね。回避枠なぞ最初から与えず、がっつり灰を狭めましょう。従って■3.の回避は無し、■4.は保留で。
1日目,木こりトーマス,狩人,オラ…そろそろ眠いんだな。
1日目,少女リーザ,村人,さっそく狼さん2匹も発見。トマおじさんとエルナおじちゃんが人狼だったのね。だって回避すればいいじゃないとか言ってるし。と思ったらアルおじちゃんも狼だったのねー。回避認めると、狼さんに有利。吊手は「13→11→9→7→5→3→EP」の6手しかないのに、回避を認めてしまうと、1D2Dの吊と占が狼からハズれてしまう可能性はかなり高いの。
1日目,少女リーザ,村人,どんな戦型になるかわからないけど、例えば3D5CO(占3霊2)になって初回狼が吊れていなければ、それだけでもう能力者の決め打ちが必須気味になるくらいきついの、この構成。なんでリザは回避みとめるのいやー。（FOがいいの）>>104 リナおばちゃんはどんな意味でそれ言ってるの？■4.とりあえず無口なクララおねえさんを占きぼー
1日目,青年ヨアヒム,狂人,冷静に考えたんだけど、まず、甘くないのを覚悟で上澄みをすすり、スプーンを底に着けられるくらいに容量を減らしてから、かき混ぜて、蜂蜜の溶けた甘い紅茶を楽しむ。・・・これでどうだ？！
1日目,負傷兵シモン,村人,＞＞110ヤコ★狂人のまとめって怖くね？多数決ならまだしも、ご主人様当て性能高い狂人だったら独断で村人吊ることもあるぞ？潜伏狂人で確白なんてレアだけどなー。これもCO数見てからでいいじゃんと思いつつ今日は寝る。あと★エル＞＞107確霊まとめで霊3日目COって、どっち希望なんだｗついでに3日目COの場合、灰襲撃あると能力者確定しないのがキライ。リナはまぁ、希望あったら話のとっかかりになんぞ？
1日目,羊飼いカタリナ,霊能者,>>115回避…それともCOの事かしら？どちらにせよ…私からの意見は特にないということよ。全体で決定したことに私は従うつもり…
1日目,農夫ヤコブ,村人,まずはみんな紅茶でも飲んでゆっくりしようよ～。[...はアールグレイティーを差し出した]　　アールグレイはベルガモットの香りを付けた紅茶なんだ♪今のところ、FO派と確霊＞多数決が多いようだね。僕はFO派だけど確霊＞多数決でもいいと思うよ。カタリナ>>104　現段階で誰が狼かわからないんだよ～。なのでみんながどう考えてるかを聞いて判断したいのさ～。だから分かる範囲で答えて欲しいと思うんだ
1日目,行商人アルビン,占い師,ああそうなんですねー。3−2だと結構な確率で決め打ち要るんですねー。ならもう初日に霊はCOしちゃっていいんじゃないでしょーか。回避を認めた上で回避後の吊り先が人間だったらきついというのはどっかの国でも一緒なんですが、まあ。私は霊能者じゃないですよー。
1日目,木こりトーマス,狩人,いつの間にかうとうとしていたんだな…>>114 リーザたんオラ人狼なんて信じてないんだな。もちろんオラは人狼じゃないんだな…オラは、エルナちゃんは、女だと信じてるんだな…回避というのは、狩人のことなんだな。FOはみんなが望むなら、してもいいと思うんだな。
1日目,行商人アルビン,占い師,>>118意見持たないのはいいですが、それが後まで続いてしまうとこの村では疎ましく思われちゃうと思うんで、なんか思ったことがあったらとりあえず喋っておく癖はつけておいた方がいいですよー。この村の人たち皆冷たいです。私の商品も全然買ってくれません。
1日目,羊飼いカタリナ,霊能者,>>119紅茶、これ…おいしいわね（にこりと微笑んだ）判る範囲で、か…ごめんなさい、もう少し考えさせて。その間に決まってしまったらそれに沿うわ
1日目,神父ジムゾン,村人,14-13>11>9>7>5>3>1…ふむ、▼×６ですか。初っぱなからジャブとかおー怖っ、とは思いつつも>>114>>115は丸追従で良さそうです私。>>117横レスになりますが、立候補者には非占霊ＣＯでもさせとけば例え狂人でもただの意見集計係兼お弁当にはなりますよ。村の意見丸無視ならリコールありありだし。その辺り一式考えるの面倒なんで、私は立候補自体『聞ーきたーくなーい！』ですがね。
1日目,少女リーザ,村人,アルおじちゃんに先越された。【リザも霊能者じゃないよ～。】>>120 アルおじちゃん 3D3-2でも占い襲撃あれば、ローラーできるかもだけど、3-2にするくらいなら、襲撃してこないよね　たぶん>>121 ジィー　トマおじちゃんが挙動不審　★トマおじちゃん >>106の回避は狩人の回避のつもりで書いたの？「■4　能力者COがあるなら、その後でいいと思うんだな」とあわせてみるとしっくりこないの
1日目,農夫ヤコブ,村人,[...はヨアヒムにそっと「空気」と書かれた本を差し出した]紅茶に蜂蜜を入れると色が濃くなるんだって！レモンを入れるとその反対で色が薄くなる。カタリナ＞口にあってよかったよ～。ベルガモットは柑橘系の香りなのさっ♪シモン>>117 この国って狂人は囁けないよね？確白の独断を許しすぎなければそこまで狂人まとめが怖いとは思わないんだ。それ以前に潜伏狂になって占いを当てられる可能性が低いと思ってる
1日目,木こりトーマス,狩人,結局能力者はFOの方針なんだかな？【トーマスはただの木こりなんだな】>>125　リーザたん襲ったりしないから安心して欲しいんだな。占霊COがあるなら、占い先はその後決めればいいと思うという意味なんだな。わかりにくかったんだかな？
1日目,神父ジムゾン,村人,>>120うわぁ、ＦＯ派なんで乗っときますかね。【私は霊能者じゃありませんよー】…>>122、仕方ありませんね。売り物を見せて頂きましょうか？>>123んー。拘りの無い辺りや言いたい事言ってくれてる人には追従ありありでしょうが、気を付けないといつの間にやら自分を吊る案に頷かざるを得なくなっちゃいますよー？まぁ、何事も慎重に考えてくださいね。
1日目,羊飼いカタリナ,霊能者,村によって流れも違うから、自分の意見を言いづらいの・・・、勘違いさせてしまったならごめんなさい。少し、考えを纏めさせて？>>126柑橘系は好きよ、嘘じゃないから
1日目,行商人アルビン,占い師,>>122映画「アリス・イン・ワンダーランド」前売券…1300円（2枚限り）　チョコバット…30円　長袖ニットパーカー　3980円　バファリンA40錠　1060円　炊飯器　象印　極め炊き　NP-GD05 12210円（現品限り）まあこんなところですねー。そろそろ眠いので寝ますー。おやすみなさい。
1日目,農夫ヤコブ,村人,【霊能者じゃないですよ～】リーザは小さいのに賢いな～。もう吊り手までちゃんと計算できるなんて！エライ！（ﾖｼﾖｼ　僕のほうが年下みたいだ…でもクララおねぇさんはヨアヒムおにぃちゃんに振られて村から居なくなっちゃたんだよ…　このイケメンがー！カタリナ＞ゆっくりでいいからね～。紅茶を飲んでリラックスアルビン＞何を売ってるのかな？お花なら僕がライバルだよっ
1日目,羊飼いカタリナ,霊能者,>>130おやすみなさいそうね・・・FOでも良いと思うわ。というより・・・もうFOの流れなのかしら？
1日目,少女リーザ,村人,★>>127 トマおじちゃん。　「ただの木こり」これって非霊かつ非占COと受け取っていいの？>>106で「初日FOでもいいんだな」と強いFO希望でもないのに、■3.の回避は、「>>121」で狩人の回避についてといわれてもね．．． ■4.でも「能力者COがあるなら」と必ずしもFOになるとは思ってるわけでもなさそうなのに、なんで占霊の回避とばして狩回避にコメントするのって思ったの。リザもねるね
1日目,木こりトーマス,狩人,>>130　ヤコブ殿炊飯器…ほしいんだな。でもお金ないんだな…。切り株×1000でどうだかな？>>133 リーザたんそうなんだな…リーザたんは小さいのに怖いんだな…村の流れから、FOになると思って書いたんだな。混乱させて申し訳ないんだな。
1日目,旅人ニコラス,村人,おはよう。賑やかですね。ついつい目が覚めちゃいました。いえいえ、気にしないで下さい。賑やかなのは嫌いじゃないですから。え？人狼？いやあ、この村に来てからはみてないですね。それでは、また寝ます。おやすみなさい。
1日目,木こりトーマス,狩人,ヤコブ殿とアルビン殿を間違えて申し訳ないんだな。もう頭がふらふらなんだな…もうねるんだな。みんな、おやすみなさい。ではまたあしたなんだな。
1日目,神父ジムゾン,村人,さて、紅茶頂きましょうかね。薔薇の花びらを浮かべて…ふふっ。>>126あ、狂人がまとめ立候補とかそんな話じゃなかったんですか…流し読み失敬。狂人まとめに関しては同意ですかね、囁けない潜伏狂なぞ特別脅威は無し。>>130では、前売り券を二枚。さて、誰をお誘いしましょうか…流し読みしてた議事録を読み返しつつ、ゆっくり寝台で考えますかね(くすくす)皆様、お休みなさいませ。
1日目,羊飼いカタリナ,霊能者,あ、いけない・・・言い忘れていたみたい。COがあるなら、占い先はCOの後に決めた方がいいわね。・・・誰かが同じこと言っていた気がするけど。まとめは、そうね・・・立候補者は好ましくないわ。確白でもいいけど、成り行きというのも有りだと思うの・・・
1日目,神父ジムゾン,村人,モーニン！…読み返すとＦＯ派のくせにいつの間にか霊先行に追従してました…気持ち悪いですね私。正直占霊同時に回した方が狼狂にお見合いさせにくくなる気はしますが、未発言の方々も居ますし諸々一旦待ちます。妙>>105初日から貴女みたいな多弁さんに斬り込むの正直面倒なんですが★■3.の『霊2COなら～』って『霊1CO占潜伏時』の間違いですかね？>>114以降の回避に対する強い姿勢を考えると一応確認希望。
1日目,神父ジムゾン,村人,樵>>106『確白出るまでも誰かに』…ふむ。★トーマス殿はそもそも、まとめ役とはどんな事をする人だと考えてますか？後、『そーゆーの苦手』はご自身がまとめ役を引き受ける事に関してでしょうか？んー…兵農はイチャコラしつつも全体よく見て発言してそうなので一旦放置。後の皆様はもう少し色々見てからですかね。では、水仙の如き美少年が懺悔に来る事を祈りつつ、お勤めに行って参りまーす！ﾋｬｯﾊｰ!!@14
1日目,青年ヨアヒム,狂人,「エルナ既に寝てたorz」とか「アールグレイだ～♪」（いただきます。）とか「カタリナ任せすぎー（汗）」とか「リーザの『エルナおじちゃん』発言とトーマスからのエルナ男性説の否定を確認ｗ」とか思いながらヤコブに空気扱いされてるところまで流し読みしてたんだけど霊COが回ってるのに気付いて我に返ったよ。【僕が霊能者です。】非霊宣言揃うの待ってるよ☆1COで確定したらまとめは僕でいいよね？？
1日目,青年ヨアヒム,狂人,2COになっちゃった場合は多数決かな・・・立候補には抵抗ない方だったんだけど、狼側の比率が高いから今は反対させてもらう。それと多数決で同数になった場合は、同数者以外を希望してた人に再度（同数者の中から）希望を提出してもらった方がいいと思うんだけど、みんなはこういうのには反対？？僕がまとめになったら、希望が同数くらい集まった場合も再提出をしてもらおうと思っているのでよければご意見ください。
